CASEID,DIARYDAY,TRAVEL_DUR,TRAVEL_WORK_DUR,TRAVEL_SOCO_DUR,TRAVEL_ENT_DUR,TRAVEL_EXE_DUR,OTHER_TRAVEL_DUR,EXE_DUR,ALONE_EXE_DUR,GROUP_EXE_DUR,INT_DUR,ALONE_INT_DUR,GROUP_INT_DUR,WORK_DUR,ALONE_WORK_DUR,GROUP_WORK_DUR,LEI_DUR,ALONE_LEI_DUR,GROUP_LEI_DUR,SLEEP_DUR,OTHER_DUR,AGE,SEX,EDU,EMP_STAT,HOUSE,INC,CHILDREN,ADULT
2.02E+13,6,208,0,35,0,0,173,0,0,0,0,0,0,60,60,0,667,0,667,390,115,42,1,43,1,1,16,2,2
2.02E+13,1,44,0,5,0,0,39,10,10,0,0,0,0,30,30,0,95,30,65,730,531,40,1,43,1,1,16,2,2
2.02E+13,7,90,0,0,0,0,90,0,0,0,120,120,0,0,0,0,300,300,0,660,270,27,1,44,1,1,16,0,1
2.02E+13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,180,210,460,590,72,1,42,5,1,11,0,2
2.02E+13,3,0,0,0,0,0,0,0,0,0,180,180,0,225,225,0,165,165,0,555,315,59,2,40,1,1,16,0,2
2.02E+13,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,819,0,819,450,165,60,1,39,5,1,7,0,2
2.02E+13,1,90,0,0,0,0,90,15,15,0,0,0,0,0,0,0,285,285,0,565,485,63,2,43,1,1,15,0,2
2.02E+13,6,45,0,45,0,0,0,0,0,0,20,20,0,0,0,0,165,165,0,930,280,58,2,39,5,1,6,0,1
2.02E+13,6,42,0,0,0,0,42,70,70,0,180,180,0,0,0,0,240,240,0,438,470,85,1,46,5,1,14,0,1
2.02E+13,6,66,0,0,0,0,66,0,0,0,7,0,7,0,0,0,256,0,256,540,571,72,2,40,5,1,10,0,2
2.02E+13,1,150,0,20,120,0,10,0,0,0,0,0,0,0,0,0,260,50,210,580,450,72,2,44,5,1,15,0,2
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,210,540,690,76,2,42,5,1,9,0,2
2.02E+13,1,70,15,0,0,0,55,0,0,0,90,90,0,330,330,0,0,0,0,600,350,55,1,41,1,1,15,0,3
2.02E+13,7,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,499,499,0,619,282,79,1,39,1,5,7,0,1
2.02E+13,1,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,570,330,240,555,295,80,2,34,5,1,9,0,1
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,120,120,455,745,75,1,43,5,1,12,0,2
2.02E+13,1,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,155,155,0,530,695,58,2,39,2,1,16,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,271,271,0,534,590,72,2,39,4,1,11,0,1
2.02E+13,7,120,120,0,0,0,0,0,0,0,0,0,0,460,0,460,60,0,60,435,365,57,1,42,1,1,14,0,3
2.02E+13,1,120,0,120,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,625,575,37,1,42,1,1,7,4,2
2.02E+13,5,65,65,0,0,0,0,0,0,0,0,0,0,830,0,830,5,0,5,465,75,73,1,43,1,1,8,0,2
2.02E+13,5,70,65,0,0,0,5,0,0,0,0,0,0,535,0,535,170,0,170,510,155,58,2,42,1,1,10,1,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,595,785,36,2,44,1,1,7,1,2
2.02E+13,1,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,660,270,390,520,230,63,2,39,5,1,11,0,2
2.02E+13,1,45,0,0,0,20,25,515,0,515,0,0,0,0,0,0,85,85,0,630,165,44,2,44,1,1,16,0,1
2.02E+13,4,160,0,0,0,0,160,0,0,0,0,0,0,0,0,0,190,60,130,673,417,70,2,41,5,1,13,0,2
2.02E+13,4,150,0,0,0,0,150,60,0,60,0,0,0,0,0,0,120,0,120,660,450,67,1,39,5,1,8,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,90,0,90,0,0,0,180,0,180,620,550,68,2,46,2,1,15,0,1
2.02E+13,2,60,0,0,0,0,60,0,0,0,120,120,0,0,0,0,180,180,0,540,540,60,1,43,5,1,15,0,2
2.02E+13,7,312,0,10,0,0,302,0,0,0,0,0,0,0,0,0,278,0,278,570,280,41,1,43,5,1,15,5,2
2.02E+13,2,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,610,240,370,365,435,66,1,46,5,1,14,0,2
2.02E+13,4,20,0,0,0,0,20,0,0,0,0,0,0,20,20,0,405,405,0,860,135,70,1,43,2,1,13,0,2
2.02E+13,2,54,30,6,0,0,18,0,0,0,30,0,30,618,618,0,120,30,90,343,275,33,1,40,1,1,15,2,2
2.02E+13,7,75,0,0,0,0,75,0,0,0,30,30,0,0,0,0,270,270,0,600,465,65,2,40,5,1,14,0,2
2.02E+13,4,20,20,0,0,0,0,0,0,0,0,0,0,370,25,345,45,45,0,615,390,55,2,42,1,1,11,1,2
2.02E+13,2,0,0,0,0,0,0,0,0,0,460,0,460,0,0,0,270,180,90,540,170,85,1,43,5,1,15,0,2
2.02E+13,3,104,0,0,0,0,104,90,0,90,0,0,0,0,0,0,241,0,241,460,545,37,2,39,5,1,13,1,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,660,600,65,1,43,1,1,15,0,2
2.02E+13,1,130,50,0,0,0,80,0,0,0,0,0,0,465,0,465,120,120,0,370,355,30,1,39,1,1,10,0,1
2.02E+13,5,0,0,0,0,0,0,0,0,0,120,120,0,0,0,0,120,60,60,505,695,49,2,43,1,1,15,0,3
2.02E+13,1,4,0,0,0,0,4,70,70,0,0,0,0,0,0,0,588,588,0,765,13,45,1,39,5,1,13,0,2
2.02E+13,4,0,0,0,0,0,0,0,0,0,360,360,0,0,0,0,630,630,0,365,85,74,2,39,5,1,11,0,2
2.02E+13,7,20,0,0,0,10,10,60,0,60,120,0,120,0,0,0,240,0,240,420,580,31,1,46,1,1,16,0,2
2.02E+13,1,60,0,0,0,0,60,130,90,40,0,0,0,0,0,0,20,20,0,450,780,80,2,44,1,1,15,0,2
2.02E+13,7,181,0,0,0,0,181,0,0,0,0,0,0,0,0,0,229,0,229,635,395,46,1,44,1,1,16,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,210,465,540,225,66,2,39,5,1,11,0,2
2.02E+13,5,95,0,0,0,0,95,0,0,0,0,0,0,0,0,0,100,0,100,720,525,68,2,39,5,1,9,0,2
2.02E+13,1,62,0,7,0,0,55,0,0,0,0,0,0,0,0,0,568,455,113,540,270,62,1,39,5,1,14,0,2
2.02E+13,5,65,65,0,0,0,0,0,0,0,30,0,30,480,0,480,155,70,85,455,255,28,2,41,1,1,6,0,2
2.02E+13,1,145,0,35,60,0,50,0,0,0,0,0,0,0,0,0,260,0,260,570,465,64,2,39,1,1,15,0,2
2.02E+13,1,220,0,0,0,0,220,0,0,0,0,0,0,0,0,0,290,290,0,510,420,65,1,40,5,1,13,0,2
2.02E+13,6,34,8,0,0,0,26,0,0,0,0,0,0,144,0,144,65,0,65,577,620,48,2,39,1,1,13,1,2
2.02E+13,7,40,0,10,0,0,30,0,0,0,0,0,0,140,140,0,110,0,110,762,388,31,2,43,1,1,14,0,2
2.02E+13,6,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,515,220,295,540,365,85,2,40,5,1,10,0,1
2.02E+13,7,86,34,0,0,0,52,15,15,0,0,0,0,459,50,409,235,25,210,460,185,59,1,40,1,1,15,0,2
2.02E+13,4,40,40,0,0,0,0,35,35,0,0,0,0,455,455,0,60,0,60,525,325,33,2,43,1,1,13,0,1
2.02E+13,5,70,20,0,0,20,30,45,45,0,0,0,0,490,0,490,250,0,250,360,225,42,1,43,1,1,15,2,2
2.02E+13,3,40,0,0,0,0,40,30,30,0,60,60,0,330,330,0,180,60,120,510,290,40,1,43,1,1,14,2,2
2.02E+13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,645,600,195,56,1,33,5,1,5,1,2
2.02E+13,3,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,300,0,300,600,525,76,1,44,5,1,12,0,2
2.02E+13,6,160,0,0,0,25,135,50,50,0,0,0,0,0,0,0,510,20,490,540,180,80,1,46,5,1,12,0,2
2.02E+13,3,95,0,85,0,0,10,0,0,0,10,10,0,0,0,0,40,10,30,410,885,42,1,40,2,5,14,0,3
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,675,0,510,255,74,1,40,5,1,7,0,1
2.02E+13,7,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,220,0,220,430,750,85,2,44,5,1,13,0,2
2.02E+13,7,30,0,0,0,0,30,0,0,0,860,860,0,0,0,0,35,5,30,380,135,76,1,40,5,1,10,0,1
2.02E+13,5,111,0,0,0,0,111,0,0,0,30,0,30,0,0,0,0,0,0,439,860,64,2,40,1,1,15,0,2
2.02E+13,6,130,0,15,0,0,115,0,0,0,0,0,0,0,0,0,300,0,300,560,450,30,2,44,2,1,13,0,2
2.02E+13,4,44,0,21,0,0,23,0,0,0,10,10,0,798,0,798,37,0,37,456,95,48,2,43,1,1,14,0,2
2.02E+13,1,15,0,0,0,0,15,30,30,0,5,5,0,0,0,0,180,180,0,655,555,80,2,44,5,1,5,0,1
2.02E+13,3,60,60,0,0,0,0,20,20,0,15,15,0,510,0,510,60,60,0,465,310,58,2,46,1,1,16,0,3
2.02E+13,7,80,0,0,0,0,80,0,0,0,20,20,0,0,0,0,538,538,0,540,262,28,2,43,1,1,15,0,2
2.02E+13,1,40,0,15,0,0,25,0,0,0,0,0,0,0,0,0,420,120,300,640,340,55,2,42,5,1,3,0,1
2.02E+13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,370,210,690,170,57,2,43,5,1,16,1,2
2.02E+13,7,50,0,0,0,0,50,0,0,0,510,0,510,0,0,0,0,0,0,841,39,30,1,40,1,1,16,0,3
2.02E+13,1,70,0,20,0,15,35,150,60,90,45,45,0,0,0,0,75,0,75,635,465,37,2,43,1,1,16,1,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,420,600,420,70,1,40,5,1,8,0,2
2.02E+13,7,240,0,0,0,0,240,0,0,0,70,45,25,30,30,0,125,0,125,407,568,33,1,46,1,1,16,1,2
2.02E+13,1,460,0,360,0,0,100,0,0,0,0,0,0,0,0,0,335,45,290,480,165,47,1,43,1,1,16,2,2
2.02E+13,4,35,0,0,0,0,35,0,0,0,0,0,0,600,600,0,90,90,0,535,180,52,1,44,1,1,14,1,1
2.02E+13,1,115,0,20,0,40,55,60,60,0,5,5,0,0,0,0,304,214,90,630,326,61,2,34,1,1,1,0,1
2.02E+13,7,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,325,0,325,655,435,85,2,39,5,1,14,0,2
2.02E+13,4,120,120,0,0,0,0,0,0,0,0,0,0,765,0,765,0,0,0,430,125,32,1,43,1,1,14,3,2
2.02E+13,3,14,13,0,0,0,1,0,0,0,0,0,0,626,0,626,130,130,0,420,250,59,2,43,1,1,8,0,1
2.02E+13,2,70,0,50,0,0,20,0,0,0,0,0,0,0,0,0,340,95,245,415,615,25,2,43,5,1,16,0,5
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004,1004,0,360,76,65,2,37,5,1,7,0,1
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,655,655,0,60,60,0,555,170,48,1,40,1,1,10,0,1
2.02E+13,2,165,90,0,0,0,75,0,0,0,0,0,0,625,0,625,150,30,120,390,110,61,2,40,1,1,15,0,2
2.02E+13,4,150,0,0,0,20,130,90,90,0,0,0,0,0,0,0,90,0,90,678,432,43,2,43,1,1,13,0,1
2.02E+13,3,80,20,0,0,0,60,15,15,0,265,145,120,510,510,0,0,0,0,480,90,37,1,43,1,1,9,0,1
2.02E+13,1,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,230,230,0,615,555,50,1,43,1,1,14,0,4
2.02E+13,7,185,0,100,0,0,85,0,0,0,0,0,0,0,0,0,470,355,115,350,435,32,2,43,1,1,13,0,1
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,83,283,585,489,72,2,40,5,1,11,0,2
2.02E+13,6,33,0,0,0,0,33,0,0,0,0,0,0,0,0,0,445,295,150,628,334,51,2,43,1,1,16,0,2
2.02E+13,7,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,360,180,180,675,285,75,1,39,5,1,9,0,1
2.02E+13,5,165,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,540,735,53,1,39,1,1,10,1,2
2.02E+13,1,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,420,0,420,650,330,70,2,43,5,1,13,0,2
2.02E+13,7,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,530,530,0,825,25,85,2,40,5,5,7,0,1
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,540,90,600,210,47,1,42,1,1,12,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,717,0,717,548,165,38,1,44,1,1,16,1,2
2.02E+13,1,24,15,0,0,0,9,0,0,0,45,45,0,547,0,547,30,15,15,585,209,34,1,39,1,1,16,0,3
2.02E+13,5,45,25,0,0,0,20,0,0,0,120,120,0,540,0,540,55,0,55,480,200,41,1,43,1,1,14,2,2
2.02E+13,1,60,0,15,0,0,45,0,0,0,60,60,0,0,0,0,450,390,60,487,383,85,1,40,5,1,14,0,1
2.02E+13,7,90,0,40,0,0,50,0,0,0,0,0,0,0,0,0,515,0,515,540,295,77,1,43,5,1,7,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,550,0,870,20,50,2,40,5,5,6,0,1
2.02E+13,1,270,0,270,0,0,0,0,0,0,0,0,0,120,120,0,400,100,300,480,170,54,2,43,1,1,13,0,2
2.02E+13,1,27,0,0,0,0,27,60,60,0,300,0,300,0,0,0,240,0,240,437,376,67,2,44,5,1,10,0,2
2.02E+13,1,120,0,0,0,60,60,420,0,420,0,0,0,0,0,0,120,0,120,630,150,62,1,45,1,1,15,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,540,0,894,6,43,1,40,1,1,12,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,380,380,0,540,505,63,2,43,1,1,11,0,1
2.02E+13,7,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,310,310,0,450,640,61,1,39,5,1,10,0,1
2.02E+13,1,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,240,0,240,690,490,48,1,43,1,1,15,1,2
2.02E+13,3,150,150,0,0,0,0,0,0,0,0,0,0,530,0,530,0,0,0,485,275,33,1,39,1,5,12,2,2
2.02E+13,3,14,0,0,0,0,14,0,0,0,0,0,0,510,510,0,151,30,121,555,210,68,2,40,1,1,13,0,2
2.02E+13,2,24,24,0,0,0,0,0,0,0,0,0,0,583,0,583,180,20,160,520,133,60,2,40,1,1,16,0,4
2.02E+13,2,90,90,0,0,0,0,60,0,60,0,0,0,480,480,0,240,0,240,505,65,37,1,40,1,1,12,0,2
2.02E+13,3,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,555,555,0,630,195,85,2,39,5,1,10,0,1
2.02E+13,1,90,0,85,0,0,5,35,35,0,0,0,0,0,0,0,526,411,115,420,369,74,2,40,1,1,10,0,1
2.02E+13,6,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,380,170,210,570,480,79,2,43,5,1,12,0,2
2.02E+13,4,30,30,0,0,0,0,0,0,0,0,0,0,315,0,315,525,525,0,480,90,70,2,39,1,1,13,0,2
2.02E+13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,480,0,660,300,76,2,41,5,1,8,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,195,90,569,586,79,2,39,1,1,12,0,2
2.02E+13,2,20,0,0,0,0,20,0,0,0,0,0,0,523,460,63,165,0,165,450,282,67,1,43,1,1,15,0,2
2.02E+13,1,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,228,228,0,600,582,66,2,42,1,1,15,0,2
2.02E+13,6,95,45,0,0,0,50,30,30,0,0,0,0,459,0,459,84,0,84,480,292,54,2,42,1,1,15,0,3
2.02E+13,1,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,165,165,0,540,615,85,1,43,1,1,16,0,1
2.02E+13,7,14,0,7,0,0,7,20,0,20,30,30,0,60,60,0,243,0,243,450,623,51,2,46,1,1,16,0,3
2.02E+13,2,40,40,0,0,0,0,30,0,30,0,0,0,800,0,800,80,80,0,420,70,29,1,46,1,1,12,0,2
2.02E+13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,170,210,480,580,85,2,39,5,1,12,0,4
2.02E+13,7,20,0,0,0,0,20,0,0,0,210,210,0,0,0,0,345,345,0,805,60,76,2,39,5,1,8,0,1
2.02E+13,1,48,0,0,0,0,48,0,0,0,35,35,0,0,0,0,412,352,60,505,440,68,2,40,2,1,12,1,1
2.02E+13,3,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,660,660,0,670,70,66,2,43,5,1,6,0,1
2.02E+13,7,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,540,90,450,690,150,85,1,45,5,1,16,0,2
2.02E+13,7,34,26,0,0,0,8,0,0,0,0,0,0,680,110,570,45,45,0,574,107,62,1,40,1,1,12,0,3
2.02E+13,1,135,135,0,0,0,0,0,0,0,0,0,0,435,0,435,165,165,0,570,135,40,2,39,1,1,9,1,4
2.02E+13,1,0,0,0,0,0,0,0,0,0,120,120,0,15,15,0,682,682,0,580,43,50,1,40,1,1,2,0,1
2.02E+13,6,67,7,0,0,0,60,0,0,0,0,0,0,203,0,203,240,240,0,660,270,75,2,46,1,1,15,0,1
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,940,41,1,39,1,1,14,3,3
2.02E+13,1,0,0,0,0,0,0,0,0,0,110,110,0,0,0,0,660,660,0,495,175,85,1,43,5,1,15,0,1
2.02E+13,7,95,0,0,0,0,95,0,0,0,0,0,0,0,0,0,180,0,180,610,555,72,1,40,5,1,14,0,2
2.02E+13,5,75,0,65,0,0,10,0,0,0,0,0,0,0,0,0,740,0,740,430,195,61,2,41,5,1,13,0,1
2.02E+13,3,93,43,0,0,0,50,0,0,0,0,0,0,367,0,367,69,0,69,440,471,67,2,39,1,1,13,0,2
2.02E+13,7,32,0,0,0,0,32,0,0,0,0,0,0,30,30,0,338,338,0,660,380,65,1,43,1,1,11,0,1
2.02E+13,1,95,0,0,0,0,95,0,0,0,150,150,0,0,0,0,220,0,220,540,435,65,2,43,5,1,12,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,620,0,620,120,0,120,559,141,50,2,39,1,1,16,0,2
2.02E+13,5,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,270,270,0,530,585,74,2,39,5,1,12,0,2
2.02E+13,6,0,0,0,0,0,0,20,0,20,50,50,0,0,0,0,225,90,135,660,485,33,2,42,1,1,14,0,2
2.02E+13,1,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,435,45,390,360,635,64,2,40,4,1,8,0,2
2.02E+13,6,155,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,480,805,80,2,44,5,1,16,0,1
2.02E+13,7,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,421,121,300,504,495,35,1,40,1,1,15,3,2
2.02E+13,6,70,0,0,0,0,70,30,30,0,15,15,0,180,180,0,310,310,0,599,236,76,2,44,1,1,4,0,2
2.02E+13,5,50,0,0,0,0,50,0,0,0,10,10,0,542,0,542,35,20,15,476,327,29,2,39,1,1,13,2,2
2.02E+13,6,0,0,0,0,0,0,0,0,0,0,0,0,495,0,495,225,0,225,580,140,34,2,41,1,1,13,3,2
2.02E+13,3,10,10,0,0,0,0,90,90,0,0,0,0,535,180,355,310,95,215,450,45,25,1,43,1,1,14,0,2
2.02E+13,1,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,515,330,185,705,210,61,1,38,1,1,14,0,2
2.02E+13,7,205,90,35,0,0,80,0,0,0,0,0,0,280,0,280,435,105,330,405,115,69,1,39,1,1,9,0,2
2.02E+13,5,40,40,0,0,0,0,0,0,0,0,0,0,495,0,495,225,0,225,620,60,54,1,41,1,1,11,0,2
2.02E+13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,370,1020,35,2,32,5,1,6,2,1
2.02E+13,2,35,5,0,0,0,30,0,0,0,0,0,0,580,580,0,15,15,0,355,455,56,1,43,1,1,13,3,-1
2.02E+13,5,0,0,0,0,0,0,60,60,0,10,10,0,0,0,0,714,0,714,540,116,66,1,40,5,1,7,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,593,35,570,242,74,2,35,5,1,5,0,1
2.02E+13,6,45,0,0,0,0,45,15,15,0,0,0,0,0,0,0,560,0,560,540,280,76,2,39,5,1,7,0,2
2.02E+13,4,40,30,0,0,10,0,60,60,0,0,0,0,450,0,450,75,75,0,480,335,68,1,43,1,1,14,0,3
2.02E+13,1,145,0,0,0,0,145,20,20,0,0,0,0,0,0,0,60,60,0,495,720,48,2,42,5,1,15,2,2
2.02E+13,1,75,0,45,0,30,0,420,0,420,0,0,0,0,0,0,180,0,180,735,30,29,1,44,1,1,16,0,2
2.02E+13,6,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,115,30,85,525,740,71,2,39,5,1,10,0,2
2.02E+13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,110,120,680,530,66,2,43,5,1,12,0,2
2.02E+13,1,100,0,55,0,0,45,60,0,60,0,0,0,30,0,30,255,0,255,740,255,31,2,43,1,1,14,0,1
2.02E+13,7,100,0,30,0,0,70,0,0,0,0,0,0,0,0,0,270,0,270,375,695,76,1,39,5,1,14,0,2
2.02E+13,4,140,0,0,0,0,140,0,0,0,0,0,0,0,0,0,180,0,180,500,620,49,2,42,1,1,16,0,2
2.02E+13,2,80,40,0,0,0,40,60,60,0,0,0,0,435,435,0,75,75,0,370,420,47,1,43,1,1,15,1,2
2.02E+13,6,100,0,10,0,55,35,175,95,80,0,0,0,0,0,0,480,390,90,420,265,74,2,40,5,1,14,0,1
2.02E+13,6,30,10,0,0,0,20,0,0,0,0,0,0,680,680,0,0,0,0,460,270,43,1,39,1,1,15,0,1
2.02E+13,1,195,0,20,0,0,175,0,0,0,0,0,0,0,0,0,455,275,180,550,240,72,1,43,1,5,14,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,970,360,110,85,1,43,5,1,13,0,2
2.02E+13,1,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,60,60,0,310,1000,80,2,43,5,1,16,0,1
2.02E+13,2,80,0,0,0,0,80,0,0,0,30,30,0,0,0,0,310,310,0,538,482,85,2,39,5,1,13,0,1
2.02E+13,1,70,0,0,0,70,0,425,100,325,0,0,0,0,0,0,0,0,0,375,570,38,1,46,1,1,16,2,2
2.02E+13,4,30,0,0,0,0,30,30,30,0,0,0,0,0,0,0,445,205,240,510,425,85,1,40,5,1,12,0,2
2.02E+13,1,30,0,0,0,15,15,150,0,150,0,0,0,0,0,0,210,90,120,735,315,41,1,35,1,1,6,3,2
2.02E+13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,190,720,530,29,2,39,4,1,5,2,1
2.02E+13,6,90,90,0,0,0,0,0,0,0,0,0,0,720,330,390,60,60,0,465,105,26,2,42,1,1,9,0,1
2.02E+13,6,105,15,0,0,0,90,0,0,0,30,30,0,590,0,590,70,0,70,330,315,52,1,42,1,1,10,1,1
2.02E+13,7,51,40,5,0,0,6,0,0,0,0,0,0,622,0,622,139,125,14,450,178,53,2,43,1,1,13,2,2
2.02E+13,5,40,15,0,0,0,25,0,0,0,0,0,0,675,0,675,0,0,0,520,205,61,2,39,1,1,14,1,2
2.02E+13,7,38,7,0,0,0,31,0,0,0,0,0,0,252,0,252,447,0,447,579,124,27,2,42,1,1,13,0,2
2.02E+13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,1120,270,50,74,2,40,5,1,7,0,2
2.02E+13,5,255,15,0,0,0,240,40,40,0,0,0,0,85,85,0,410,200,210,540,110,70,1,43,1,1,15,0,2
2.02E+13,7,29,0,0,0,0,29,0,0,0,180,0,180,0,0,0,27,0,27,951,253,30,1,37,1,1,13,2,3
2.02E+13,3,30,0,0,0,0,30,60,60,0,0,0,0,0,0,0,465,0,465,540,345,65,1,40,5,1,11,0,3
2.02E+13,1,54,0,0,0,0,54,0,0,0,120,120,0,0,0,0,280,0,280,401,585,43,2,43,5,1,13,4,2
2.02E+13,2,0,0,0,0,0,0,0,0,0,0,0,0,450,450,0,210,210,0,510,270,24,1,44,1,1,14,0,1
2.02E+13,4,54,0,0,0,24,30,726,726,0,0,0,0,0,0,0,0,0,0,495,165,16,1,36,5,1,15,1,2
2.02E+13,1,90,0,0,0,0,90,0,0,0,0,0,0,0,0,0,840,0,840,455,55,24,1,43,1,1,14,0,2
2.02E+13,3,42,7,15,0,0,20,0,0,0,30,0,30,491,0,491,239,0,239,468,170,20,2,39,1,1,10,0,2
2.02E+13,6,20,0,0,0,10,10,60,60,0,15,15,0,0,0,0,485,225,260,540,320,58,2,43,5,1,14,0,2
2.02E+13,3,10,10,0,0,0,0,0,0,0,0,0,0,515,515,0,0,0,0,530,385,64,2,41,1,5,11,0,2
2.02E+13,5,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,608,608,0,420,382,79,2,43,5,1,15,0,2
2.02E+13,3,0,0,0,0,0,0,0,0,0,0,0,0,519,519,0,120,0,120,508,293,27,2,44,1,1,15,0,2
2.02E+13,1,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,496,219,277,600,274,67,1,39,5,1,13,0,2
2.02E+13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,350,0,660,430,80,2,32,5,1,9,0,2
2.02E+13,3,40,0,0,0,0,40,0,0,0,180,180,0,0,0,0,45,45,0,785,390,77,1,44,5,1,15,0,2
2.02E+13,5,120,0,0,0,0,120,0,0,0,0,0,0,0,0,0,105,30,75,485,730,56,1,44,2,1,14,2,-1
2.02E+13,2,80,80,0,0,0,0,0,0,0,0,0,0,560,560,0,100,100,0,480,220,36,2,33,1,1,7,1,2
2.02E+13,5,60,60,0,0,0,0,0,0,0,119,119,0,455,0,455,225,0,225,495,86,27,1,44,1,1,14,0,1
2.02E+13,5,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,600,450,150,545,280,85,1,39,5,6,14,0,2
2.02E+13,4,0,0,0,0,0,0,0,0,0,120,60,60,465,465,0,120,120,0,600,135,27,1,43,1,1,16,0,4
2.02E+13,3,30,30,0,0,0,0,0,0,0,0,0,0,465,0,465,145,145,0,600,200,29,2,43,1,1,16,0,2
2.02E+13,1,252,0,0,0,0,252,20,0,20,0,0,0,0,0,0,60,0,60,596,512,30,2,40,1,1,14,2,2
2.02E+13,2,20,10,0,0,0,10,0,0,0,30,30,0,305,305,0,390,390,0,530,165,59,2,41,1,1,15,0,3
2.02E+13,1,90,0,0,0,0,90,0,0,0,90,90,0,0,0,0,450,0,450,520,290,71,1,42,1,1,14,0,2
